station;date;minte;maxte;temp;prec;tsum5;tsum0
613500;14/10/2019;9,9;17,1;12,9;0,7;1811,6;3086,7
613500;15/10/2019;9,6;16,7;12,4;23,4;1819;3099,1
613500;16/10/2019;9,6;12,7;11,7;3,6;1825,7;3110,8
613500;17/10/2019;9,1;13,9;11,8;5,4;1832,5;3122,6
613500;18/10/2019;8,8;15,3;12,5;9,7;1840;3135,1
613500;19/10/2019;9,8;14;11,7;2,5;1846,7;3146,8
613500;20/10/2019;9;13;11,2;0,1;1852,9;3158
613500;21/10/2019;9,7;12,6;11,2;0,4;1859,1;3169,2
613500;22/10/2019;9,5;12,8;11,4;0;1865,5;3180,6
613500;23/10/2019;9,6;13,3;11,2;0;1871,7;3191,8
613500;24/10/2019;10,6;12,8;11,6;0;1878,3;3203,4
613500;25/10/2019;11,2;13,8;12,4;0;1885,7;3215,8
613500;26/10/2019;12;14,8;13,8;0,1;1894,5;3229,6
613500;27/10/2019;8,5;14,8;10,5;1,5;1900;3240,1
613500;28/10/2019;4,1;10,9;8,2;0,4;1903,2;3248,3
613500;29/10/2019;0;9,8;4,6;0;1903,2;3252,9
613500;30/10/2019;-1,6;8,3;2,9;0;1903,2;3255,8
613500;31/10/2019;2,6;9,2;6,2;0;1904,4;3262
613500;01/11/2019;0,5;7,1;4,2;4,3;1904,4;3266,2
613500;02/11/2019;5,1;10,7;8,1;5,9;1907,5;3274,3
613500;03/11/2019;8,1;11,4;9,5;0,2;1912;3283,8
613500;04/11/2019;7,3;10,3;8,7;3,9;1915,7;3292,5
613500;05/11/2019;3,3;7,5;5,3;3;1916;3297,8
613500;06/11/2019;2,4;5,5;3,9;0;1916;3301,7
613500;07/11/2019;3;7,7;4,8;0;1916;3306,5
613500;08/11/2019;3;8,4;6,2;2,3;1917,2;3312,7
613500;09/11/2019;2,7;7,9;5;0;1917,2;3317,7
613500;10/11/2019;1,2;8,4;5,1;0,3;1917,3;3322,8
613500;11/11/2019;3,5;7,2;5,5;0,1;1917,8;3328,3
613500;12/11/2019;4,5;6,8;5,7;0,5;1918,5;3334
613500;13/11/2019;2,3;6,9;5,2;0;1918,7;3339,2
613500;14/11/2019;2,6;7,1;5,3;0,1;1919;3344,5
613500;15/11/2019;2,9;9,4;6,9;0,4;1920,9;3351,4
613500;16/11/2019;6,4;9,1;8,3;10,6;1924,2;3359,7
613500;17/11/2019;3,6;6,8;5,6;0,4;1924,8;3365,3
613500;18/11/2019;6,4;10;8,7;1,8;1928,5;3374
613500;19/11/2019;4,9;8,3;6,8;0,5;1930,3;3380,8
613500;20/11/2019;4,3;7,6;6,2;7;1931,5;3387
613500;21/11/2019;5,1;9,1;6,9;0,4;1933,4;3393,9
613500;22/11/2019;7,7;9;8,3;2,7;1936,7;3402,2
613500;23/11/2019;6,5;8,7;7,2;0;1938,9;3409,4
613500;24/11/2019;5,6;7;6,1;0;1940;3415,5
613500;25/11/2019;4,2;7;5,3;0;1940,3;3420,8
613500;26/11/2019;5;6,8;5,8;0,7;1941,1;3426,6
613500;27/11/2019;6,6;7,8;7,2;3,5;1943,3;3433,8
613500;28/11/2019;5,9;8,9;7,9;5,5;1946,2;3441,7
613500;29/11/2019;0,6;6,2;3,4;3,2;1946,2;3445,1
613500;30/11/2019;0,5;5,1;2,2;0;1946,2;3447,3
613500;01/12/2019;0,6;4,4;2,7;0;1946,2;3450
613500;02/12/2019;-0,1;5,2;3;0;1946,2;3453
613500;03/12/2019;-1,7;7,5;3,6;2,5;1946,2;3456,6
613500;04/12/2019;5,9;7,6;6,8;0;1948;3463,4
613500;05/12/2019;5,1;8,2;5,9;0,1;1948,9;3469,3
613500;06/12/2019;5;7,9;6,7;2,5;1950,6;3476
613500;07/12/2019;5,4;8,6;7,2;0,2;1952,8;3483,2
613500;08/12/2019;5,6;9,2;7,6;5,6;1955,4;3490,8
613500;09/12/2019;4;7,2;6;0,1;1956,4;3496,8
613500;10/12/2019;-0,6;6;3,4;0;1956,4;3500,2
613500;11/12/2019;3,9;6;5,1;2,1;1956,5;3505,3
613500;12/12/2019;3,4;5,3;4,7;1,9;1956,5;3510
613500;13/12/2019;2,1;4,3;3,3;0;1956,5;3513,3
613500;14/12/2019;1,6;5,7;3,6;8,4;1956,5;3516,9
613500;15/12/2019;2,4;6,5;4,9;6,4;1956,5;3521,8
613500;16/12/2019;4,4;6,8;5,8;0;1957,3;3527,6
613500;17/12/2019;4,4;10;6,8;2,5;1959,1;3534,4
613500;18/12/2019;3,3;9,6;6,3;0,4;1960,4;3540,7
613500;19/12/2019;3;7,1;5,3;0;1960,7;3546
613500;20/12/2019;4,1;6,7;5;0;1960,7;3551
613500;21/12/2019;4,7;7,5;6,3;1,7;1962;3557,3
613500;22/12/2019;1,9;4,8;3,8;0,1;1962;3561,1
613500;23/12/2019;4,4;7,2;5,8;0,9;1962,8;3566,9
613500;24/12/2019;1;6,7;5,1;0,9;1962,9;3572
613500;25/12/2019;1,6;5,9;4,2;0,8;1962,9;3576,2
613500;26/12/2019;1,3;5,7;4,2;0;1962,9;3580,4
613500;27/12/2019;-1;3,1;1,2;0;1962,9;3581,6
613500;28/12/2019;-1,1;1,3;0,1;0;1962,9;3581,7
613500;29/12/2019;0,2;4,6;2,6;0;1962,9;3584,3
613500;30/12/2019;4,1;7,7;5,9;0;1963,8;3590,2
613500;31/12/2019;2;7,8;5,2;0;1964;3595,4
613500;01/01/2020;0,3;5,3;3,5;0;0;3,5
613500;02/01/2020;0,9;3,4;1,7;0;0;5,2
613500;03/01/2020;3,2;7;5,1;0,5;0,1;10,3
613500;04/01/2020;0,2;5,9;4,4;4,4;0,1;14,7
613500;05/01/2020;-0,8;5,4;2,9;0,5;0,1;17,6
613500;06/01/2020;4,9;6,3;5,5;1,2;0,6;23,1
613500;07/01/2020;3,6;7,7;5,4;0,2;1;28,5
613500;08/01/2020;4,5;8,9;6,8;0,9;2,8;35,3
613500;09/01/2020;2;9;5,8;8,8;3,6;41,1
613500;10/01/2020;4,2;7,9;5,8;12,1;4,4;46,9
613500;11/01/2020;2,4;6,1;4,6;0;4,4;51,5
613500;12/01/2020;4,5;6,2;5,6;14,4;5;57,1
613500;13/01/2020;4,2;6,3;5,3;0;5,3;62,4
613500;14/01/2020;4,7;9,3;6,6;5,1;6,9;69
613500;15/01/2020;5,4;10,3;8,9;1,1;10,8;77,9
613500;16/01/2020;4,3;7,7;6,1;0;11,9;84
613500;17/01/2020;4,8;7,9;6,1;0,3;13;90,1
613500;18/01/2020;4;7,2;5,6;0,1;13,6;95,7
613500;19/01/2020;0,5;6,3;3,3;0;13,6;99
613500;20/01/2020;1,5;6,8;4,9;0;13,6;103,9
613500;21/01/2020;5,7;7,2;6,4;0;15;110,3
613500;22/01/2020;-0,5;7,4;4,6;0;15;114,9
613500;23/01/2020;-0,5;5,6;4,2;0;15;119,1
613500;24/01/2020;4,8;6,6;5,7;0,6;15,7;124,8
613500;25/01/2020;4,1;6,7;5,6;0,1;16,3;130,4
613500;26/01/2020;2,9;4,5;3,7;0;16,3;134,1
613500;27/01/2020;3,2;6,3;4,8;1,6;16,3;138,9
613500;28/01/2020;3,9;6,2;5,2;3,5;16,5;144,1
613500;29/01/2020;3,1;6,4;4,5;0;16,5;148,6
613500;30/01/2020;4,2;7,9;6,1;4,1;17,6;154,7
613500;31/01/2020;6,4;8,2;7,5;2,1;20,1;162,2
613500;01/02/2020;6,4;9;8,1;2;23,2;170,3
613500;02/02/2020;2;7,2;4,9;0;23,2;175,2
613500;03/02/2020;1,9;7;4,6;2,5;23,2;179,8
613500;04/02/2020;2,7;5;3,7;0,5;23,2;183,5
613500;05/02/2020;-1,8;6,3;3,1;0;23,2;186,6
613500;06/02/2020;4,1;7,7;6,1;0;24,3;192,7
613500;07/02/2020;4,1;5,9;4,9;0;24,3;197,6
613500;08/02/2020;2,8;6,4;4,7;0,2;24,3;202,3
613500;09/02/2020;5;9,2;6,9;8,1;26,2;209,2
613500;10/02/2020;2,5;7,9;5,8;9,9;27;215
613500;11/02/2020;1,4;6,2;3,7;5,8;27;218,7
613500;12/02/2020;1,8;4,8;3,8;4,9;27;222,5
613500;13/02/2020;2,4;5;3,5;0,7;27;226
613500;14/02/2020;2,6;6,7;4;0;27;230
613500;15/02/2020;3,9;7,9;5,8;1,8;27,8;235,8
613500;16/02/2020;5,5;10,4;8,5;15,9;31,3;244,3
613500;17/02/2020;4,8;8,4;6,8;1;33,1;251,1
613500;18/02/2020;4,1;7;5,5;1,1;33,6;256,6
613500;19/02/2020;3;6;4,9;7,3;33,6;261,5
613500;20/02/2020;2,2;6,6;4,8;5,4;33,6;266,3
613500;21/02/2020;3,5;8;5,6;0;34,2;271,9
613500;22/02/2020;4,2;7,9;6,3;6,3;35,5;278,2
613500;23/02/2020;3,4;6,2;4,6;1,5;35,5;282,8
613500;24/02/2020;2,4;5,7;4,3;2;35,5;287,1
613500;25/02/2020;2,3;6,3;4,6;2,9;35,5;291,7
613500;26/02/2020;0,3;3,7;2;0,8;35,5;293,7
613500;27/02/2020;-2,1;4,9;0,8;1;35,5;294,5
613500;28/02/2020;-0,7;8,2;3,9;0,7;35,5;298,4
613500;29/02/2020;2,6;8,1;4,9;5,8;35,5;303,3
613500;01/03/2020;3,3;6,8;5;1,4;35,5;308,3
613500;02/03/2020;2,1;8;4,8;0;35,5;313,1
613500;03/03/2020;2,9;6,3;4,4;0,8;35,5;317,5
613500;04/03/2020;1;7,4;3,9;0;35,5;321,4
613500;05/03/2020;1;4,9;2,9;0;35,5;324,3
613500;06/03/2020;2,6;6,8;4,4;0,1;35,5;328,7
613500;07/03/2020;1,1;7,2;3,8;0;35,5;332,5
613500;08/03/2020;3,2;9,4;6,5;0,3;37;339
613500;09/03/2020;2,9;9,1;6,6;3,6;38,6;345,6
613500;10/03/2020;3,2;8;6;6,6;39,6;351,6
613500;11/03/2020;5;9,5;7;1,2;41,6;358,6
613500;12/03/2020;3,1;8,1;6,1;2,4;42,7;364,7
613500;13/03/2020;0,8;7,9;4,3;2,3;42,7;369
613500;14/03/2020;-2,2;5,7;2,4;0;42,7;371,4
613500;15/03/2020;3,2;9,8;6,4;0;44,1;377,8
613500;16/03/2020;4,4;9,1;7,6;0;46,7;385,4
613500;17/03/2020;3,2;9,3;6,9;0;48,6;392,3
613500;18/03/2020;6;8,7;7,5;0,7;51,1;399,8
613500;19/03/2020;3,5;9,4;6,2;0;52,3;406
613500;20/03/2020;1,1;8,3;4,8;0;52,3;410,8
613500;21/03/2020;-1,4;7,6;2,8;0;52,3;413,6
613500;22/03/2020;-1,9;5;1,5;0;52,3;415,1
613500;23/03/2020;-1,7;5,9;1,6;0;52,3;416,7
613500;24/03/2020;-0,2;6,4;3,3;0;52,3;420
613500;25/03/2020;0;7,8;4;0;52,3;424
613500;26/03/2020;-1;9,7;3,9;0;52,3;427,9
613500;27/03/2020;-1,1;12,7;5,4;0;52,7;433,3
613500;28/03/2020;-0,4;7,9;4,1;0;52,7;437,4
613500;29/03/2020;-2,1;4,9;1,9;0,5;52,7;439,3
613500;30/03/2020;-0,7;7,5;3,5;0;52,7;442,8
613500;31/03/2020;-4,3;7,6;2,6;0,1;52,7;445,4
613500;01/04/2020;3,6;9;6;0,6;53,7;451,4
613500;02/04/2020;3,3;9,1;6,4;1,9;55,1;457,8
613500;03/04/2020;1,9;8,5;4,9;0;55,1;462,7
613500;04/04/2020;0;8,9;4,6;0;55,1;467,3
613500;05/04/2020;1,4;13,6;7,9;0;58;475,2
613500;06/04/2020;5,4;17;11,1;0;64,1;486,3
613500;07/04/2020;4,3;15,1;10,6;0;69,7;496,9
613500;08/04/2020;2,7;15,9;9,8;0;74,5;506,7
613500;09/04/2020;4,8;12;8,4;0;77,9;515,1
613500;10/04/2020;-0,3;10,3;5,4;0;78,3;520,5
613500;11/04/2020;-0,5;9,2;5,9;0,1;79,2;526,4
613500;12/04/2020;5,6;17,7;11,3;0;85,5;537,7
613500;13/04/2020;1,4;8,8;5,6;0;86,1;543,3
613500;14/04/2020;1,8;9,7;5,7;0;86,8;549
613500;15/04/2020;5,7;14,2;8,9;0;90,7;557,9
613500;16/04/2020;4,6;13;8,9;0;94,6;566,8
613500;17/04/2020;0,5;12,8;7,1;0;96,7;573,9
613500;18/04/2020;0,1;13,9;7,4;0;99,1;581,3
613500;19/04/2020;3,1;13,3;7,8;0;101,9;589,1
613500;20/04/2020;-0,2;16,1;8,6;0;105,5;597,7
613500;21/04/2020;2,6;16;9,6;0;110,1;607,3
613500;22/04/2020;2,7;17,7;10,4;0;115,5;617,7
613500;23/04/2020;2,6;18,2;11,2;0;121,7;628,9
613500;24/04/2020;4,8;14,3;9,8;0;126,5;638,7
613500;25/04/2020;3,1;14,1;9,3;0;130,8;648
613500;26/04/2020;2,5;10,8;7,4;0;133,2;655,4
613500;27/04/2020;3,8;14,8;9,7;0;137,9;665,1
613500;28/04/2020;7;12,6;9,7;0;142,6;674,8
613500;29/04/2020;5,1;9,3;7,1;4,9;144,7;681,9
613500;30/04/2020;4,7;11,1;8,1;10,6;147,8;690
613500;01/05/2020;5,4;12,4;8,9;0,9;151,7;698,9
613500;02/05/2020;5,7;11,9;8,9;0,9;155,6;707,8
613500;03/05/2020;5,1;13,6;9,4;0;160;717,2
613500;04/05/2020;3,8;12,3;8,2;0,1;163,2;725,4
613500;05/05/2020;3,8;12,5;8;1,2;166,2;733,4
613500;06/05/2020;1,9;13,4;8,4;0;169,6;741,8
613500;07/05/2020;6,6;15,7;10,8;0;175,4;752,6
613500;08/05/2020;3,9;17,9;11;0;181,4;763,6
613500;09/05/2020;8,3;17,9;12,8;0;189,2;776,4
613500;10/05/2020;7,4;19,2;12,7;0;196,9;789,1
613500;11/05/2020;0,2;9,6;7,1;0,1;199;796,2
613500;12/05/2020;0,1;11,2;6;0,6;200;802,2
613500;13/05/2020;0,2;11,6;6,7;0,1;201,7;808,9
613500;14/05/2020;-0,3;12,1;6,9;0;203,6;815,8
613500;15/05/2020;4,8;12;8,8;1,9;207,4;824,6
613500;16/05/2020;6,8;14,6;10,3;0;212,7;834,9
613500;17/05/2020;7,7;15,9;10,9;0;218,6;845,8
613500;18/05/2020;9,4;13,1;11;1,6;224,6;856,8
613500;19/05/2020;6,3;15,5;12,1;0,1;231,7;868,9
613500;20/05/2020;3,2;17,2;10,8;0;237,5;879,7
613500;21/05/2020;4,6;18,5;12,6;0;245,1;892,3
613500;22/05/2020;7,8;19,6;13,5;4,8;253,6;905,8
613500;23/05/2020;9,2;16,6;13,2;1,1;261,8;919
613500;24/05/2020;9;14;11,6;0,8;268,4;930,6
613500;25/05/2020;7,2;16,7;12,1;0,5;275,5;942,7
613500;26/05/2020;5,3;19,3;13,4;0;283,9;956,1
613500;27/05/2020;6,3;16,8;12,1;0;291;968,2
613500;28/05/2020;5,9;17,2;12,5;0;298,5;980,7
613500;29/05/2020;3,7;18,3;12,6;0;306,1;993,3
613500;30/05/2020;5,9;20,4;13,7;0;314,8;1007
613500;31/05/2020;7,3;21,8;15,3;0;325,1;1022,3
613500;01/06/2020;5,8;23,2;16,1;0;336,2;1038,4
613500;02/06/2020;7,8;24;17,4;0;348,6;1055,8
613500;03/06/2020;8,9;20,9;14,9;0;358,5;1070,7
613500;04/06/2020;8,7;17,3;12,8;7,7;366,3;1083,5
613500;05/06/2020;10;15,3;12,6;4,9;373,9;1096,1
613500;06/06/2020;7,9;15,1;11,1;10,4;380;1107,2
613500;07/06/2020;7,3;18,3;13,6;0;388,6;1120,8
613500;08/06/2020;7,9;18,3;13,6;0;397,2;1134,4
613500;09/06/2020;8;17,5;13,5;0;405,7;1147,9
613500;10/06/2020;7,4;20,9;15,1;0;415,8;1163
613500;11/06/2020;14,5;22,1;17,2;0,3;428;1180,2
613500;12/06/2020;15,1;17,4;16,2;0;439,2;1196,4
613500;13/06/2020;15,6;23,8;18,3;0,1;452,5;1214,7
613500;14/06/2020;9,8;21,9;17,4;0;464,9;1232,1
613500;15/06/2020;8,7;23,5;17;0;476,9;1249,1
613500;16/06/2020;8,3;25;17,8;0;489,7;1266,9
613500;17/06/2020;11,7;24,2;18,5;0,4;503,2;1285,4
613500;18/06/2020;12,9;23,6;18,2;1,5;516,4;1303,6
613500;19/06/2020;15,2;19,2;16,8;9,8;528,2;1320,4
613500;20/06/2020;15,2;17,3;16,4;2,7;539,6;1336,8
613500;21/06/2020;13,1;21;17,1;0;551,7;1353,9
613500;22/06/2020;10,4;21,3;16,3;1,6;563;1370,2
613500;23/06/2020;9,5;21,7;16,3;0;574,3;1386,5
613500;24/06/2020;9,6;24,9;18,8;0;588,1;1405,3
613500;25/06/2020;11,8;27,4;20,7;0;603,8;1426
613500;26/06/2020;16;26,8;21,7;0;620,5;1447,7
613500;27/06/2020;15,9;26,9;21,4;0;636,9;1469,1
613500;28/06/2020;13,1;22,4;18,3;0,9;650,2;1487,4
613500;29/06/2020;10,4;21,6;17,2;0;662,4;1504,6
613500;30/06/2020;13,1;19,2;15,5;8,2;672,9;1520,1
613500;01/07/2020;13,2;20,2;16,5;2,1;684,4;1536,6
613500;02/07/2020;13,2;19,7;16,3;1,5;695,7;1552,9
613500;03/07/2020;11,8;17,8;14,4;3,5;705,1;1567,3
613500;04/07/2020;14,2;16,5;15,4;16,2;715,5;1582,7
613500;05/07/2020;13,7;19,7;16,9;2,1;727,4;1599,6
613500;06/07/2020;11,5;18,1;14,1;6,7;736,5;1613,7
613500;07/07/2020;10,3;17,4;12,9;4,9;744,4;1626,6
613500;08/07/2020;9,7;17,9;13,1;0;752,5;1639,7
613500;09/07/2020;8,1;16,8;12,9;0;760,4;1652,6
613500;10/07/2020;6,5;15;11,1;3,5;766,5;1663,7
613500;11/07/2020;10,1;18,7;13,9;0;775,4;1677,6
613500;12/07/2020;9,7;17,4;13,7;0;784,1;1691,3
613500;13/07/2020;10,3;19,8;14,7;0;793,8;1706
613500;14/07/2020;10,5;19,6;15,5;4,1;804,3;1721,5
613500;15/07/2020;12,8;19,5;15,1;2,6;814,4;1736,6
613500;16/07/2020;10,6;20,6;15,8;0;825,2;1752,4
613500;17/07/2020;10,4;22,8;17,3;0;837,5;1769,7
613500;18/07/2020;9,9;24,6;18,4;0;850,9;1788,1
613500;19/07/2020;15,2;26,5;20,8;0;866,7;1808,9
613500;20/07/2020;12,4;19,9;16,4;0;878,1;1825,3
613500;21/07/2020;11;20,1;15;0;888,1;1840,3
613500;22/07/2020;9,9;19,3;14,9;0;898;1855,2
613500;23/07/2020;7,7;20;14,9;6,5;907,9;1870,1
613500;24/07/2020;13,6;21;16,7;2,6;919,6;1886,8
613500;25/07/2020;9,9;22,1;16,9;0;931,5;1903,7
613500;26/07/2020;13,8;21,3;17,9;3,7;944,4;1921,6
613500;27/07/2020;11,3;21,4;17,1;0;956,5;1938,7
613500;28/07/2020;13,9;21,8;18,1;0,3;969,6;1956,8
613500;29/07/2020;12,8;19,9;15,3;0,3;979,9;1972,1
613500;30/07/2020;12,2;19,7;15,7;0;990,6;1987,8
613500;31/07/2020;11,7;22,8;16,1;0;1001,7;2003,9
613500;01/08/2020;10,1;24,6;18,3;0;1015;2022,2
613500;02/08/2020;15,7;22,8;19;0,2;1029;2041,2
613500;03/08/2020;10,7;20,6;16,3;0;1040,3;2057,5
613500;04/08/2020;10,2;20,4;15,4;0;1050,7;2072,9
613500;05/08/2020;10,9;25,7;18,4;0;1064,1;2091,3
613500;06/08/2020;12,5;29,6;22,2;0;1081,3;2113,5
613500;07/08/2020;15,3;30,4;22,9;0;1099,2;2136,4
613500;08/08/2020;14,8;31,1;23;0;1117,2;2159,4
613500;09/08/2020;14,1;31,8;22,9;0;1135,1;2182,3
613500;10/08/2020;18,1;31;23,6;0,3;1153,7;2205,9
613500;11/08/2020;16,2;25,9;20,7;0;1169,4;2226,6
613500;12/08/2020;15;25,2;19,8;0;1184,2;2246,4
613500;13/08/2020;12,5;26,6;19,6;0;1198,8;2266
613500;14/08/2020;9,5;28,3;19,2;0;1213;2285,2
613500;15/08/2020;12,4;29,8;21,8;0;1229,8;2307
613500;16/08/2020;13,2;30,1;22,7;0;1247,5;2329,7
613500;17/08/2020;15,7;29,1;22,5;0;1265;2352,2
613500;18/08/2020;16,5;24,1;20,3;0;1280,3;2372,5
613500;19/08/2020;13,8;24,8;19,8;0;1295,1;2392,3
613500;20/08/2020;14,2;23,8;19,6;3,3;1309,7;2411,9
613500;21/08/2020;16,2;24,1;20;2,8;1324,7;2431,9
613500;22/08/2020;17,7;24,3;20,4;0;1340,1;2452,3
613500;23/08/2020;16,1;20,8;18;0,2;1353,1;2470,3
613500;24/08/2020;13,2;19,5;15,6;5,8;1363,7;2485,9
613500;25/08/2020;8,5;18,8;14,8;2,7;1373,5;2500,7
613500;26/08/2020;14,7;19,9;17,1;4,9;1385,6;2517,8
613500;27/08/2020;11,7;16,7;14,8;31,7;1395,4;2532,6
613500;28/08/2020;11,7;18,6;14,7;0;1405,1;2547,3
613500;29/08/2020;12,3;19,6;15,3;3,4;1415,4;2562,6
613500;30/08/2020;9,8;21,5;15,4;0;1425,8;2578
613500;31/08/2020;11,4;19,7;15,1;0;1435,9;2593,1
613500;01/09/2020;8,2;20,1;14,4;0;1445,3;2607,5
613500;02/09/2020;10,6;20,4;15,1;0;1455,4;2622,6
613500;03/09/2020;7,9;19,6;14,5;5;1464,9;2637,1
613500;04/09/2020;14,6;20,2;17;0;1476,9;2654,1
613500;05/09/2020;11,8;18,1;15,3;3;1487,2;2669,4
613500;06/09/2020;11,4;17,3;13,7;0;1495,9;2683,1
613500;07/09/2020;10,9;18,1;14,2;0;1505,1;2697,3
613500;08/09/2020;14,6;20,1;16,8;1,4;1516,9;2714,1
613500;09/09/2020;13;18,6;16,3;1,3;1528,2;2730,4
613500;10/09/2020;7,4;17,6;13,5;0;1536,7;2743,9
613500;11/09/2020;6,1;11,7;8,2;0;1539,9;2752,1
613500;12/09/2020;11,2;18,8;14,8;1,8;1549,7;2766,9
613500;13/09/2020;13,3;18,4;15,9;0;1560,6;2782,8
613500;14/09/2020;11,9;23,5;17,4;0;1573;2800,2
613500;15/09/2020;10,9;27,6;18,4;0;1586,4;2818,6
613500;16/09/2020;11,7;20;15,5;1,3;1596,9;2834,1
613500;17/09/2020;5,5;16,5;11,4;0;1603,3;2845,5
613500;18/09/2020;2;17,7;9,8;0;1608,1;2855,3
613500;19/09/2020;4,1;19,3;11,5;0;1614,6;2866,8
613500;20/09/2020;5,2;18,6;12,2;0;1621,8;2879
613500;21/09/2020;6,5;19,5;12,8;0;1629,6;2891,8
613500;22/09/2020;5,4;22,6;13,5;0;1638,1;2905,3
613500;23/09/2020;7,3;21,8;14,9;0;1648;2920,2
613500;24/09/2020;9,2;18,6;15,9;0,8;1658,9;2936,1
613500;25/09/2020;9,4;14,2;12,8;21,7;1666,7;2948,9
613500;26/09/2020;9,5;16,5;13,2;0,5;1674,9;2962,1
613500;27/09/2020;15;21,9;17,8;0;1687,7;2979,9
613500;28/09/2020;10,1;16;14,1;0,1;1696,8;2994
613500;29/09/2020;8,4;17,6;13,1;0;1704,9;3007,1
613500;30/09/2020;10,7;18,1;13,9;0;1713,8;3021
613500;01/10/2020;8,9;17;13,6;0;1722,4;3034,6
613500;02/10/2020;13,6;16,5;14,7;1,2;1732,1;3049,3
613500;03/10/2020;13,7;16,4;15,3;0;1742,4;3064,6
613500;04/10/2020;11,1;16,9;14,7;0,9;1752,1;3079,3
613500;05/10/2020;8,1;16,7;13,2;0,7;1760,3;3092,5
613500;06/10/2020;8,9;14,2;11,9;0,3;1767,2;3104,4
613500;07/10/2020;11;15,4;12,8;2,6;1775;3117,2
613500;08/10/2020;10,3;14,7;12,2;6,4;1782,2;3129,4
613500;09/10/2020;9,2;14,4;11,6;0;1788,8;3141
613500;10/10/2020;7,3;12;10;3,3;1793,8;3151
613500;11/10/2020;5;11,9;9,1;0;1797,9;3160,1
613500;12/10/2020;2;13,4;7,3;1,7;1800,2;3167,4
613500;13/10/2020;3,4;13,6;8,4;0;1803,6;3175,8
613500;14/10/2020;5,9;11,1;8,3;0;1806,9;3184,1
613500;15/10/2020;1,6;10;7,3;0;1809,2;3191,4
613500;16/10/2020;1,3;12,5;7,2;0;1811,4;3198,6
613500;17/10/2020;3,4;11,1;7,9;0;1814,3;3206,5
613500;18/10/2020;5,5;11,4;9,1;0,1;1818,4;3215,6
613500;19/10/2020;5,6;11,6;8,4;0,3;1821,8;3224
613500;20/10/2020;8,8;10,5;9,7;0;1826,5;3233,7
613500;21/10/2020;10,5;15;12,1;4,2;1833,6;3245,8
613500;22/10/2020;12,1;15,7;13,9;1,4;1842,5;3259,7
613500;23/10/2020;9,1;13,7;11,4;0,1;1848,9;3271,1
613500;24/10/2020;9,8;13,4;11,9;3,8;1855,8;3283
613500;25/10/2020;10,4;13,8;12,2;12,6;1863;3295,2
613500;26/10/2020;9,2;11,9;10,7;1,2;1868,7;3305,9
613500;27/10/2020;8,3;10,9;9,6;0,5;1873,3;3315,5
613500;28/10/2020;8,8;12,2;10,5;4,7;1878,8;3326
613500;29/10/2020;8,3;11,6;9,6;6,3;1883,4;3335,6
613500;30/10/2020;8;12,3;9,9;5,2;1888,3;3345,5
613500;31/10/2020;10,8;13,3;11,9;0,3;1895,2;3357,4
613500;01/11/2020;11,1;13,6;12,1;2,2;1902,3;3369,5
613500;02/11/2020;11,2;16,7;14,8;4,2;1912,1;3384,3
613500;03/11/2020;7,1;12,7;10,4;0,1;1917,5;3394,7
613500;04/11/2020;7,6;11,8;9,2;0;1921,7;3403,9
613500;05/11/2020;7,5;11,5;10;0,2;1926,7;3413,9
613500;06/11/2020;5,9;11,9;10,2;0;1931,9;3424,1
613500;07/11/2020;4,5;10,5;8,9;0;1935,8;3433
613500;08/11/2020;1;11,3;6,2;0;1937;3439,2
613500;09/11/2020;6,7;9,1;7,7;0;1939,7;3446,9
613500;10/11/2020;5,6;7,9;6,8;0;1941,5;3453,7
613500;11/11/2020;5;6,5;5,8;0;1942,3;3459,5
613500;12/11/2020;5,7;8,8;7,1;2,8;1944,4;3466,6
613500;13/11/2020;5,5;10,1;8,3;0,6;1947,7;3474,9
613500;14/11/2020;7,9;11,2;9,5;0,6;1952,2;3484,4
613500;15/11/2020;9,8;12,5;11,1;0,1;1958,3;3495,5
613500;16/11/2020;8,8;11,8;10;1,5;1963,3;3505,5
613500;17/11/2020;8,9;12;10,3;1,8;1968,6;3515,8
613500;18/11/2020;9,2;12;10,9;0,1;1974,5;3526,7
613500;19/11/2020;3,6;11,7;7,8;4,8;1977,3;3534,5
613500;20/11/2020;2,1;6,2;4,4;0;1977,3;3538,9
613500;21/11/2020;5,1;10;7,2;2,5;1979,5;3546,1
613500;22/11/2020;6,9;9,9;8,5;0;1983;3554,6
613500;23/11/2020;5,5;8,8;7,3;0;1985,3;3561,9
613500;24/11/2020;6,9;8,8;7,8;0,2;1988,1;3569,7
613500;25/11/2020;4,9;7,6;6,2;0;1989,3;3575,9
613500;26/11/2020;3,2;9,4;6,9;0;1991,2;3582,8
613500;27/11/2020;-1,2;7,4;3;0;1991,2;3585,8
613500;28/11/2020;-2,6;2,9;0;0;1991,2;3585,8
613500;29/11/2020;-1;2;0,6;0,1;1991,2;3586,4
613500;30/11/2020;-1,5;3,7;1,5;1,4;1991,2;3587,9
613500;01/12/2020;2,6;5,1;3,9;0,7;1991,2;3591,8
613500;02/12/2020;1,4;4,2;3,2;0;1991,2;3595
613500;03/12/2020;-0,3;2,2;1,1;0;1991,2;3596,1
613500;04/12/2020;0,5;3;2;0;1991,2;3598,1
613500;05/12/2020;1,9;6,1;4,1;0;1991,2;3602,2
613500;06/12/2020;2,6;8,1;5,5;0;1991,7;3607,7
