station;date;minte;maxte;temp;prec08;tsum5;tsum0
22;2008-05-26;8.9;10.7;9.1;8.9;311.6;914.3
22;2008-05-27;5.5;16.9;12;5.1;318.6;926.2
22;2008-05-28;7.7;17;13.2;0;326.9;939.5
22;2008-05-29;9.1;19.2;14.4;0;336.3;953.9
22;2008-05-30;11;21.4;16.5;0;347.7;970.3
22;2008-05-31;12.1;23;17.2;0;359.9;987.5
22;2008-06-01;10.5;22.1;16.3;0;371.2;1003.8
22;2008-06-02;10.4;26.6;18.6;0;384.7;1022.4
22;2008-06-03;11.2;21.5;16.9;0;396.7;1039.3
22;2008-06-04;11.3;20.7;15.8;0;407.5;1055.1
22;2008-06-05;8.8;21.2;15.7;0;418.2;1070.8
22;2008-06-06;8.2;23.2;16.5;0;429.6;1087.3
22;2008-06-07;10.3;25.7;18.9;0;443.6;1106.2
22;2008-06-08;9.5;26.1;19.4;0;457.9;1125.5
22;2008-06-09;11.3;21.7;17.1;0;470.1;1142.7
22;2008-06-10;11.3;21;16;0;481;1158.6
22;2008-06-11;12;16.9;13.8;0;489.8;1172.4
22;2008-06-12;10;17.1;13.3;0.4;498.1;1185.7
22;2008-06-13;7.5;15.8;12;0;505.1;1197.7
22;2008-06-14;7.4;15.9;11.6;0.6;511.7;1209.3
22;2008-06-15;8.7;16.1;12.3;2;519;1221.6
22;2008-06-16;8.8;15;11.6;3.3;525.6;1233.2
22;2008-06-17;7.5;17.5;12.9;0.8;533.5;1246.1
22;2008-06-18;5.6;20.5;14.9;0;543.3;1261
22;2008-06-19;13.5;22;16.1;0;554.5;1277.1
22;2008-06-20;10.8;20.9;15;0.7;564.5;1292.1
22;2008-06-21;9.9;19.2;14.7;3.6;574.2;1306.8
22;2008-06-22;11.9;23.2;16.6;0.1;585.7;1323.3
22;2008-06-23;13.9;16.7;14.4;10.9;595.1;1337.7
22;2008-06-24;9.7;17.1;13.1;0.4;603.2;1350.8
22;2008-06-25;4.3;20.3;13.4;0;611.5;1364.1
22;2008-06-26;10.5;21.4;16.4;0;622.9;1380.5
22;2008-06-27;10.8;17.2;14.2;0.5;632.1;1394.7
22;2008-06-28;12.5;16.4;14.5;2;641.6;1409.2
22;2008-06-29;13.1;19.6;16.3;0.9;652.9;1425.5
22;2008-06-30;13.4;19.6;15.8;0.1;663.7;1441.3
22;2008-07-01;8.9;20.3;15.4;0;674.1;1456.7
22;2008-07-02;8.7;24.2;17.4;0;686.5;1474.1
22;2008-07-03;12.2;26.8;20;0;701.5;1494.1
22;2008-07-04;12.4;24.3;18.7;0;715.2;1512.8
22;2008-07-05;13;25.9;20.6;0;730.8;1533.4
22;2008-07-06;13.9;23.8;18.6;0;744.4;1552
22;2008-07-07;11.3;21.1;17;0.9;756.5;1569.1
22;2008-07-08;11.6;19.9;15.6;4.6;767.1;1584.7
22;2008-07-09;12.7;20.2;16.2;3.7;778.3;1600.9
22;2008-07-10;11.7;20.7;16.4;0.3;789.6;1617.3
22;2008-07-11;15.5;21;17.8;16.5;802.4;1635
22;2008-07-12;14;21.2;17;1;814.4;1652
22;2008-07-13;10.9;20.3;16;0;825.4;1668
22;2008-07-14;12.5;19.5;16.2;0;836.6;1684.2
22;2008-07-15;15.2;22.7;18.4;0.1;850;1702.6
22;2008-07-16;15.1;19.6;16;0;861;1718.6
22;2008-07-17;12.3;20;15.5;0.4;871.5;1734.1
22;2008-07-18;13;18.1;15.2;5.8;881.7;1749.3
22;2008-07-19;12;18.9;15.7;0;892.4;1765
22;2008-07-20;13.5;19;15.5;3.5;902.9;1780.5
22;2008-07-21;11.6;17.5;13.6;3.3;911.4;1794
22;2008-07-22;9.3;20.9;15.3;9.5;921.7;1809.3
22;2008-07-23;10.7;21.3;15.6;0;932.3;1825
22;2008-07-24;9.3;26.4;18.4;0;945.8;1843.4
22;2008-07-25;14.1;26.7;20.1;0;960.9;1863.5
22;2008-07-26;13.5;27.9;20.8;0;976.7;1884.3
22;2008-07-27;13.8;28.1;21.2;0;992.9;1905.5
22;2008-07-28;13.8;29.3;21.7;0;1009.6;1927.2
22;2008-07-29;13.7;29.2;21.8;0;1026.4;1949
22;2008-07-30;14.7;26;20.3;0;1041.7;1969.3
22;2008-07-31;12.1;27.6;20.5;0;1057.2;1989.8
22;2008-08-01;13.6;28.3;21.3;0;1073.5;2011.1
22;2008-08-02;16.1;23.4;19.4;1.1;1087.8;2030.5
22;2008-08-03;16.7;24.1;19;1.1;1101.9;2049.5
22;2008-08-04;14;19.9;16.6;33.4;1113.4;2066
22;2008-08-05;14.2;21.4;17.3;4.1;1125.7;2083.3
22;2008-08-06;12.1;18.1;16.2;1.5;1136.9;2099.5
22;2008-08-07;15.7;27;20.9;1.1;1152.8;2120.4
22;2008-08-08;16.3;21.4;18.2;4.5;1166;2138.6
22;2008-08-09;13.9;20.8;16.6;0.1;1177.6;2155.2
22;2008-08-10;13.1;18.6;16.1;8.1;1188.7;2171.3
22;2008-08-11;14.1;21.1;17.4;0.7;1201.1;2188.7
22;2008-08-12;12.8;19.4;16.8;0.1;1212.9;2205.5
22;2008-08-13;14.5;20.2;16.3;0.3;1224.2;2221.8
22;2008-08-14;13.8;19.6;16.5;2.9;1235.7;2238.3
22;2008-08-15;11.2;19.8;16.1;1.8;1246.8;2254.4
22;2008-08-16;11.4;20.6;15.9;0;1257.7;2270.3
22;2008-08-17;11.4;22.1;16.3;0.4;1269;2286.6
22;2008-08-18;9.5;18.8;14.6;0.1;1278.5;2301.1
22;2008-08-19;14.7;22.7;18;2.3;1291.6;2319.2
22;2008-08-20;15.4;20;17.1;0.1;1303.6;2336.2
22;2008-08-21;15.4;19.4;16.9;5.8;1315.5;2353.2
22;2008-08-22;15.4;20.5;16.9;3.4;1327.5;2370.1
22;2008-08-23;14.2;15;14.6;11.7;1337.1;2384.7
22;2008-08-24;13.9;20.1;16.1;23.2;1348.1;2400.8
22;2008-08-25;13.5;18.8;15.8;0.9;1358.9;2416.5
22;2008-08-26;13.9;21;17.2;0.5;1371.1;2433.8
22;2008-08-27;16.3;18;16.9;1.5;1383.1;2450.7
22;2008-08-28;15;19;16.6;1.5;1394.6;2467.2
22;2008-08-29;14.1;19.1;15.9;4.5;1405.5;2483.1
22;2008-08-30;9.1;21;15.4;0;1415.9;2498.5
22;2008-08-31;9.3;22.5;16.2;0;1427.1;2514.7
22;2008-09-01;14.9;20.5;17.1;0;1439.1;2531.7
22;2008-09-02;11.9;19;16.4;0.1;1450.5;2548.1
22;2008-09-03;14;18.4;14.9;2;1460.5;2563.1
22;2008-09-04;11.6;18.3;15.1;0.5;1470.6;2578.2
22;2008-09-05;13.7;18.9;16;0;1481.6;2594.2
22;2008-09-06;14;20.9;17.5;7.9;1494.1;2611.7
22;2008-09-07;13.6;21.1;16.8;0.8;1505.9;2628.6
22;2008-09-08;14.1;18.2;15.9;0;1516.8;2644.4
22;2008-09-09;14.2;18.8;15.8;0.5;1527.6;2660.2
22;2008-09-10;12.2;20.1;15.5;0;1538.1;2675.8
22;2008-09-11;9.1;20.5;13.9;2;1547.1;2689.7
22;2008-09-12;10.8;15.9;13;0;1555.1;2702.7
22;2008-09-13;8.3;16.5;11.9;0;1562;2714.6
22;2008-09-14;6.1;16.1;11;0;1568;2725.6
22;2008-09-15;8.6;15.8;12;0;1575;2737.6
22;2008-09-16;9.6;13.8;10.6;0;1580.6;2748.2
22;2008-09-17;6.3;15.4;10.8;0;1586.4;2759
22;2008-09-18;9;13.8;10.3;0;1591.7;2769.3
22;2008-09-19;6.5;15.9;10.7;0;1597.4;2780
22;2008-09-20;6.1;17.5;12.4;0;1604.8;2792.4
22;2008-09-21;10.1;16.8;13;0;1612.8;2805.4
22;2008-09-22;8.3;13.5;11.1;0;1618.9;2816.5
22;2008-09-23;10.8;17.4;13.1;0.5;1626.9;2829.5
22;2008-09-24;9.6;16.3;12.2;0;1634.1;2841.7
22;2008-09-25;7;18.2;11.3;0;1640.4;2853
22;2008-09-26;3.6;15.9;10;0.3;1645.3;2862.9
22;2008-09-27;9.1;17.4;13.2;0;1653.5;2876.1
22;2008-09-28;12.3;14.9;12.8;0.1;1661.3;2888.9
22;2008-09-29;8.7;14.9;11.4;0;1667.7;2900.3
22;2008-09-30;9.7;13.8;11.2;1.3;1673.9;2911.5
22;2008-10-01;9.2;11.8;10;5.4;1678.9;2921.5
22;2008-10-02;8.9;13.5;11;12.5;1684.9;2932.5
22;2008-10-03;8.8;13.2;10.4;0;1690.3;2942.9
22;2008-10-04;8.7;11.6;9.7;0.5;1695;2952.6
22;2008-10-05;7.3;11.3;9.2;10.9;1699.2;2961.8
22;2008-10-06;3.1;13.4;8.3;5.5;1702.5;2970.1
22;2008-10-07;1.8;13.6;8.9;0;1706.4;2979
22;2008-10-08;9.1;14.9;11.7;0;1713.1;2990.7
22;2008-10-09;9.9;14.6;11.9;0;1719.9;3002.5
22;2008-10-10;7.6;13.7;11.8;0;1726.8;3014.4
22;2008-10-11;11.6;14.7;12.9;0;1734.7;3027.3
22;2008-10-12;12;15.6;13;0.1;1742.7;3040.3
22;2008-10-13;9.8;14.5;13.1;0;1750.8;3053.4
22;2008-10-14;11.9;14.8;12.4;3.3;1758.2;3065.8
22;2008-10-15;7.9;13.2;11.5;1.7;1764.7;3077.3
22;2008-10-16;9.9;12.9;9.7;7.6;1769.4;3087
22;2008-10-17;7.1;11.5;8.6;2.2;1773;3095.6
22;2008-10-18;5.4;11.2;9.5;0;1777.5;3105.1
22;2008-10-19;9.5;13;11.3;2.8;1783.8;3116.4
22;2008-10-20;10.6;13;11.7;0.2;1790.5;3128.1
22;2008-10-21;10.3;13.5;11.2;0.3;1796.7;3139.3
22;2008-10-22;7.3;10.8;9;0.6;1800.7;3148.3
22;2008-10-23;4.7;11.5;9;0.4;1804.7;3157.3
22;2008-10-24;8.9;10.2;9.4;0.6;1809;3166.7
22;2008-10-25;5.1;11.9;9;6.1;1813.1;3175.7
22;2008-10-26;8.9;11.4;10.7;0.7;1818.7;3186.3
22;2008-10-27;8.4;10.2;8.5;3.5;1822.2;3194.8
22;2008-10-28;6.5;11.4;7.1;0;1824.3;3201.9
22;2008-10-29;3.4;8.4;4.9;0.3;1824.3;3206.9
22;2008-10-30;0.4;5.1;3.5;0;1824.3;3210.4
22;2008-10-31;0.8;7.5;3.5;0.5;1824.3;3213.9
22;2008-11-01;-0.9;6.1;3.5;0;1824.3;3217.4
22;2008-11-02;3;9.3;7.3;0;1826.7;3224.7
22;2008-11-03;6.6;10.2;8.6;0;1830.3;3233.4
22;2008-11-04;7.6;9.1;8.5;0;1833.8;3241.8
22;2008-11-05;7.7;9.1;8;0.1;1836.8;3249.9
22;2008-11-06;7.2;9.6;8.8;0;1840.7;3258.7
22;2008-11-07;8.2;9.7;8.7;0.6;1844.3;3267.4
22;2008-11-08;8;10.5;9.2;2.8;1848.5;3276.6
22;2008-11-09;7.3;9.9;8.1;0.2;1851.6;3284.7
22;2008-11-10;6.9;12.4;9.3;6.9;1855.9;3293.9
22;2008-11-11;7.9;12.4;9;13.5;1859.9;3302.9
22;2008-11-12;6.3;8.5;8;6.3;1862.9;3310.9
22;2008-11-13;5.4;9.2;7.3;1.1;1865.1;3318.2
22;2008-11-14;6.5;11.2;9.2;7.8;1869.4;3327.4
22;2008-11-15;7.6;11.3;10.1;0.6;1874.5;3337.5
22;2008-11-16;6.9;8.7;6.9;0.4;1876.4;3344.4
22;2008-11-17;0.3;6.9;3.6;1.6;1876.4;3348.1
22;2008-11-18;2.3;8.1;5.6;1.1;1876.9;3353.6
22;2008-11-19;4.2;9.7;7.3;5.5;1879.2;3361
22;2008-11-20;6.1;9.8;6.9;2.5;1881.1;3367.8
22;2008-11-21;1.3;4.1;1.9;0.1;1881.1;3369.8
22;2008-11-22;-2.1;2.7;0.9;0.8;1881.1;3370.7
22;2008-11-23;-2.3;3.7;0.4;1.9;1881.1;3371.1
22;2008-11-24;-5.7;2.9;-0.9;0;1881.1;3371.1
22;2008-11-25;-1.5;2.5;1.2;0.6;1881.1;3372.3
22;2008-11-26;-1;8.8;5.6;0.3;1881.8;3378
22;2008-11-27;4.3;8.3;7.6;0;1884.4;3385.6
22;2008-11-28;5.9;7.1;5.5;0.1;1884.9;3391.1
22;2008-11-29;2.3;4;2.7;0.5;1884.9;3393.7
22;2008-11-30;1.8;3.2;2.8;3.5;1884.9;3396.6
22;2008-12-01;1.6;4.3;3.2;0.1;1884.9;3399.7
22;2008-12-02;1.7;4.4;3.7;9;1884.9;3403.4
22;2008-12-03;2.6;4;1.9;2.7;1884.9;3405.4
22;2008-12-04;0.1;3.7;2;3.8;1884.9;3407.4
22;2008-12-05;1.7;5;4.3;2.9;1884.9;3411.7
22;2008-12-06;3.9;5.1;4.2;7;1884.9;3416
22;2008-12-07;3.3;5.3;4.1;0;1884.9;3420
22;2008-12-08;2.9;6;5.2;1.3;1885.1;3425.3
22;2008-12-09;4;5.9;3.8;3.1;1885.1;3429
22;2008-12-10;0.1;3.8;1.5;8.7;1885.1;3430.6
22;2008-12-11;-2.6;0.9;-0.3;0;1885.1;3430.6
22;2008-12-12;-2.5;2.6;1.1;1.3;1885.1;3431.7
22;2008-12-13;0;5.2;2.2;0;1885.1;3433.9
22;2008-12-14;0;4.3;3.7;0;1885.1;3437.6
22;2008-12-15;3.4;4.2;3.6;0;1885.1;3441.2
22;2008-12-16;3.2;3.6;3.3;0;1885.1;3444.5
22;2008-12-17;3.2;4.1;3.3;0;1885.1;3447.8
22;2008-12-18;2.4;4.5;3.4;0.4;1885.1;3451.2
22;2008-12-19;3.2;6.1;4.8;4.8;1885.1;3456
22;2008-12-20;3.2;7.5;6;1.3;1886.1;3462
22;2008-12-21;3.4;8.4;5.6;0;1886.7;3467.6
22;2008-12-22;3.2;8.6;6.8;0.3;1888.5;3474.4
22;2008-12-23;1;5;2.9;0;1888.5;3477.3
22;2008-12-24;0.5;6.2;5.4;1.1;1888.9;3482.6
22;2008-12-25;2;3.5;1.8;0;1888.9;3484.4
22;2008-12-26;-1.5;3.2;-0.2;0;1888.9;3484.4
22;2008-12-27;-1.4;2.2;1.2;0;1888.9;3485.6
22;2008-12-28;0.3;1.9;0.6;0;1888.9;3486.3
22;2008-12-29;-1.2;2.4;0;0;1888.9;3486.3
22;2008-12-30;-2.1;-0.7;-2;0;1888.9;3486.3
22;2008-12-31;-4.6;-0.8;-2.7;0;1888.9;3486.3
22;2009-01-01;-6.2;0.5;-0.9;0;0;0
22;2009-01-02;-5.4;0.6;-2.8;0;0;0
22;2009-01-03;-5.2;3.5;1.2;0;0;1.2
22;2009-01-04;-1.4;0.3;-1.9;0.5;0;1.2
22;2009-01-05;-7.2;-2.3;-5.9;0.2;0;1.2
22;2009-01-06;-8.5;1.2;-1;0;0;1.2
22;2009-01-07;-1;1.9;-0.6;0.7;0;1.2
22;2009-01-08;-7.2;2.1;-0.9;0;0;1.2
22;2009-01-09;-0.7;5.1;3.7;0;0;4.9
22;2009-01-10;1.7;3.6;2.1;0;0;7
22;2009-01-11;-1.5;3.6;0.8;0;0;7.9
22;2009-01-12;-1.5;4.5;3.5;0;0;11.4
22;2009-01-13;2.9;4.3;3.7;1.6;0;15.1
22;2009-01-14;2.8;3.6;3.1;1.6;0;18.2
22;2009-01-15;1.6;2.8;1.7;0;0;19.8
22;2009-01-16;-1.9;1.1;-0.4;0;0;19.8
22;2009-01-17;-1.1;0.1;-0.6;0;0;19.8
22;2009-01-18;-1.4;3.2;2.1;0.5;0;21.9
22;2009-01-19;1.8;3.4;2.2;5.9;0;24.1
22;2009-01-20;1.1;4.6;3.5;5.3;0;27.7
22;2009-01-21;1;4.5;1.8;0;0;29.5
22;2009-01-22;-0.8;2.2;0.6;0;0;30.1
22;2009-01-23;-0.2;2.3;1.2;2.2;0;31.3
22;2009-01-24;0;3.5;2;4.5;0;33.3
22;2009-01-25;1.2;3.4;2.4;0.7;0;35.7
22;2009-01-26;-0.4;2;1;0;0;36.7
22;2009-01-27;-0.5;3.3;1.1;0;0;37.8
22;2009-01-28;-0.3;1.1;-0.2;0;0;37.8
22;2009-01-29;-2.8;-1.8;-2.4;0;0;37.8
22;2009-01-30;-3.2;0.7;-0.6;0;0;37.8
22;2009-01-31;-1.5;1.8;0.6;0;0;38.3
22;2009-02-01;-2.9;0.1;-1.2;0;0;38.3
22;2009-02-02;-1.8;1.3;0.3;0.5;0;38.7
22;2009-02-03;0;1.3;0.8;0;0;39.5
22;2009-02-04;-0.1;1.2;0.5;0;0;40
22;2009-02-05;0;2.4;0.8;1.9;0;40.8
22;2009-02-06;0.3;4.4;2.9;1.9;0;43.7
22;2009-02-07;1;2.9;2;0;0;45.8
22;2009-02-08;0.5;3.1;1.3;1.9;0;47.1
22;2009-02-09;0.2;1.1;0.5;0.2;0;47.6
22;2009-02-10;-0.1;2;0.5;0.3;0;48.1
22;2009-02-11;-0.8;1.6;0;1.9;0;48.2
22;2009-02-12;-1.3;-0.1;-1.2;0;0;48.2
22;2009-02-13;-8.3;1;-2.9;0;0;48.2
22;2009-02-14;-4.9;1.3;-1.7;0;0;48.2
22;2009-02-15;-3.2;0.8;-0.2;0;0;48.2
22;2009-02-16;-0.7;0.1;-0.7;1.3;0;48.2
22;2009-02-17;-7.4;-1;-4.6;0.8;0;48.2
22;2009-02-18;-9.2;0.2;-3.3;0;0;48.2
22;2009-02-19;-4;0.4;0.1;3.2;0;48.3
22;2009-02-20;-0.5;1.1;0.2;1.2;0;48.5
22;2009-02-21;-0.7;0.9;0;0.1;0;48.5
22;2009-02-22;-0.2;6.4;3.8;3.1;0;52.3
22;2009-02-23;0.8;3.5;1;0;0;53.4
22;2009-02-24;-2;3.5;1;0;0;54.4
22;2009-02-25;-0.6;4.9;4.1;0.1;0;58.5
22;2009-02-26;3.4;6.9;4.5;0.2;0;63.1
22;2009-02-27;1.3;6.2;3.6;2.6;0;66.7
22;2009-02-28;-0.3;3.6;1.9;0;0;68.6
22;2009-03-01;0.5;4;2.8;0.4;0;71.4
22;2009-03-02;2.5;5.6;3.7;1.8;0;75.1
22;2009-03-03;2.9;6.5;4.6;1.3;0;79.7
22;2009-03-04;2.8;6.6;4.1;0;0;83.8
22;2009-03-05;3.3;6.4;4.5;0;0;88.3
22;2009-03-06;2.3;4.2;2.7;0;0;91
22;2009-03-07;1.1;3.8;2.5;2.4;0;93.5
22;2009-03-08;1.2;6.7;3.5;2.4;0;97
22;2009-03-09;0.8;5.2;2.8;2.8;0;99.7
22;2009-03-10;1.7;7.9;4.1;3.6;0;103.8
22;2009-03-11;1.4;6.7;3.4;0.5;0;107.2
22;2009-03-12;-1.9;5.4;1.8;0;0;109
22;2009-03-13;1.3;8.2;5.8;7.8;0.8;114.8
22;2009-03-14;0.7;8.2;4.5;0;0.8;119.3
22;2009-03-15;2.2;7.7;6;4.2;1.8;125.3
22;2009-03-16;3.7;7.2;5.2;0;2;130.5
22;2009-03-17;4.7;8.5;6;3.2;2.9;136.5
22;2009-03-18;2.4;9.2;5.5;0;3.5;142
22;2009-03-19;0.8;8;3.9;0;3.5;145.9
22;2009-03-20;-2.2;5.1;1.8;0;3.5;147.7
22;2009-03-21;0.6;4.3;2.8;0;3.5;150.5
22;2009-03-22;2.4;8.8;6.3;0;4.8;156.9
22;2009-03-23;4.1;4.9;3.5;0.4;4.8;160.4
22;2009-03-24;-0.3;2.3;0.4;18.8;4.8;160.8
22;2009-03-25;-3.3;1.8;-0.7;0;4.8;160.8
22;2009-03-26;-1.6;4.7;1.9;0;4.8;162.7
22;2009-03-27;1.9;6.8;5;6.5;4.8;167.7
22;2009-03-28;2.2;7.8;5.2;0.2;5;172.9
22;2009-03-29;1.2;9.1;5.1;0.1;5.1;178
22;2009-03-30;0;7.3;4.2;0;5.1;182.1
22;2009-03-31;3.7;8.5;6.2;0;6.2;188.3
22;2009-04-01;5;9.3;6.6;0;7.9;194.9
22;2009-04-02;-0.3;10.6;4.2;0;7.9;199.1
22;2009-04-03;-0.8;15;7.2;0;10.1;206.3
22;2009-04-04;1.5;17.5;9.2;0;14.3;215.6
22;2009-04-05;6;11.3;7.6;0;17;223.2
22;2009-04-06;-1;12.4;7.1;0;19;230.3
22;2009-04-07;6.2;15.8;10.2;0;24.3;240.5
22;2009-04-08;6.2;13.4;9.4;5;28.7;249.9
22;2009-04-09;4.2;13.7;9;0.9;32.7;258.9
22;2009-04-10;4.4;15.4;9.9;0;37.6;268.8
22;2009-04-11;5.9;14.4;9.6;0;42.2;278.4
22;2009-04-12;3.6;13.4;8;0;45.2;286.4
22;2009-04-13;3;16;9.1;0;49.3;295.5
22;2009-04-14;5;17.8;10.8;0;55;306.2
22;2009-04-15;6.6;13.6;9.4;0;59.4;315.6
22;2009-04-16;5.2;12.5;8.2;0;62.6;323.9
22;2009-04-17;2.2;14.3;7.9;0;65.6;331.8
22;2009-04-18;2.5;14.2;8.4;0;68.9;340.1
22;2009-04-19;0.4;10.5;5.5;0;69.4;345.7
22;2009-04-20;-1;14.8;8;0;72.5;353.7
22;2009-04-21;1.1;14.4;8;0;75.5;361.7
22;2009-04-22;2.5;10.8;7;0;77.6;368.8
22;2009-04-23;2.2;16.5;9.7;0;82.2;378.4
22;2009-04-24;1.5;16.9;9.9;0;87.1;388.3
22;2009-04-25;3.3;16.9;11.1;0;93.2;399.4
22;2009-04-26;8.4;22.9;14.7;0;102.9;414.1
22;2009-04-27;7.9;20.2;13.8;0;111.7;427.9
22;2009-04-28;9.7;19.6;13.5;0;120.3;441.5
22;2009-04-29;6.6;19.7;13.8;0;129.1;455.3
22;2009-04-30;7.9;20.2;13.4;0;137.5;468.7
22;2009-05-01;4.9;17;10.4;0;142.9;479.1
22;2009-05-02;0.7;18;10.5;0;148.4;489.6
22;2009-05-03;6.6;15.6;11;0;154.4;500.6
22;2009-05-04;6.5;13;9.4;2.6;158.8;510.1
22;2009-05-05;7.7;13.6;10.1;5.9;163.9;520.1
22;2009-05-06;8.7;12.5;10;5;168.9;530.1
22;2009-05-07;6.2;14;10.5;0.2;174.3;540.6
22;2009-05-08;7.8;17.4;12.2;0;181.6;552.8
22;2009-05-09;6.5;15.5;11.5;5.2;188.1;564.3
22;2009-05-10;5.3;16;11.1;0;194.2;575.4
22;2009-05-11;6.4;12.7;9.6;0;198.8;585
22;2009-05-12;5;15.9;10.9;0;204.7;595.9
22;2009-05-13;3.8;16.7;10.7;0;210.3;606.6
22;2009-05-14;3.1;15.5;9.5;0;214.9;616.1
22;2009-05-15;5.1;14.1;9.7;0;219.6;625.8
22;2009-05-16;7.5;9.2;8.3;2.1;222.9;634.2
22;2009-05-17;7.4;13.7;10.1;3.1;228.1;644.3
22;2009-05-18;7.8;18.5;13.3;3.8;236.3;657.5
22;2009-05-19;5.9;18.9;14;0;245.3;671.6
22;2009-05-20;8.8;17.7;13.8;3.7;254.2;685.4
22;2009-05-21;7.7;19.5;13.5;0;262.6;698.8
22;2009-05-22;9.9;15.7;11.8;2;269.5;710.7
22;2009-05-23;8.6;17.1;12.2;3.4;276.6;722.8
22;2009-05-24;7.2;18.8;13.5;0;285.1;736.3
22;2009-05-25;10;17.7;13.1;0.1;293.2;749.4
22;2009-05-26;7.4;22.9;15.8;0;304;765.2
22;2009-05-27;10.9;15.7;12.8;1.7;311.8;778.1
22;2009-05-28;10.5;14.6;12.3;3.1;319.2;790.4
22;2009-05-29;8.9;17.9;14;0;328.2;804.4
22;2009-05-30;8.9;21.9;16.1;0;339.3;820.5
22;2009-05-31;11.1;24.6;18;0;352.3;838.5
22;2009-06-01;10.6;24;18;0;365.3;856.5
22;2009-06-02;9.4;22;16;0;376.3;872.5
22;2009-06-03;9.2;15.5;11.8;0.6;383.1;884.3
22;2009-06-04;6.1;15.4;10;0;388.1;894.3
22;2009-06-05;5.2;14.3;9.8;0.8;392.9;904.1
22;2009-06-06;1.9;15.1;9.4;0.3;397.2;913.5
22;2009-06-07;6.3;14.7;10.5;0;402.7;923.9
22;2009-06-08;7.2;16.1;11;0;408.7;935
22;2009-06-09;2.7;15.4;10.4;0;414.1;945.4
22;2009-06-10;10.7;16.5;13.7;5.9;422.8;959
22;2009-06-11;7.4;11.9;10.2;0.1;428;969.2
22;2009-06-12;9;12;10.8;51.7;433.8;980
22;2009-06-13;9.8;16.6;12.7;14.5;441.5;992.7
22;2009-06-14;8.5;18;13.3;0;449.8;1006
22;2009-06-15;9.1;16.6;12.4;0;457.2;1018.5
22;2009-06-16;5.6;16.1;11.6;0;463.8;1030
22;2009-06-17;8.3;17.2;12.9;0;471.7;1042.9
22;2009-06-18;12.3;18.2;14.8;1.1;481.5;1057.8
22;2009-06-19;10;16.6;12.9;0;489.5;1070.7
22;2009-06-20;10.7;17.8;13.6;2.3;498.1;1084.3
22;2009-06-21;8.5;17.8;13.8;0.1;506.9;1098.2
22;2009-06-22;7.5;20.6;14.7;0;516.7;1112.9
22;2009-06-23;8.4;21.3;16.4;0;528.1;1129.3
22;2009-06-24;13.4;24.3;18.6;0;541.7;1147.9
22;2009-06-25;12;23.3;18.1;0;554.8;1166
22;2009-06-26;16;23.1;18.5;0;568.3;1184.5
22;2009-06-27;11.9;21.9;16.7;0;580;1201.3
22;2009-06-28;10.4;23;17.1;0;592.2;1218.4
22;2009-06-29;11.6;21.6;17.3;0;604.5;1235.7
22;2009-06-30;12.7;26.7;20.7;0;620.2;1256.4
22;2009-07-01;16.1;26.6;21.2;0;636.4;1277.6
22;2009-07-02;14.4;27.2;21.6;0;653;1299.2
22;2009-07-03;15.1;27.8;21.8;0;669.8;1321
22;2009-07-04;12.2;27.2;20.8;0;685.6;1341.8
22;2009-07-05;17.1;23.1;19.1;0;699.7;1360.9
22;2009-07-06;12;22.2;17.8;0.1;712.5;1378.7
22;2009-07-07;12.6;21.8;17.4;3.8;725;1396.2
22;2009-07-08;12.5;20.7;16.7;0;736.6;1412.9
22;2009-07-09;13.2;19.5;15.9;0.3;747.5;1428.8
22;2009-07-10;12.1;17.3;14.4;7.7;757;1443.2
22;2009-07-11;12.7;18.7;15.3;2.5;767.3;1458.5
22;2009-07-12;12.6;19.4;16.2;0;778.5;1474.7
22;2009-07-13;14.6;21.1;17.8;4.7;791.3;1492.5
22;2009-07-14;13.4;24.2;19.6;0;805.9;1512.1
22;2009-07-15;13.7;26.7;20.2;0;821.1;1532.3
22;2009-07-16;14.1;24.4;19.3;0;835.4;1551.6
22;2009-07-17;10.9;25.9;19;0;849.3;1570.5
22;2009-07-18;17.2;19.7;17.8;5.2;862.2;1588.4
22;2009-07-19;14.7;20.3;17;4;874.2;1605.4
22;2009-07-20;13.3;19.5;15.9;0;885.1;1621.3
22;2009-07-21;13.5;22.3;17.3;0.9;897.4;1638.7
22;2009-07-22;11.3;22.3;18.3;0.1;910.7;1656.9
22;2009-07-23;16.1;22.4;18.6;21.1;924.3;1675.5
22;2009-07-24;13.3;20.3;16.4;0.3;935.6;1691.8
22;2009-07-25;12.4;20.3;16.5;1.7;947.1;1708.3
22;2009-07-26;14.1;20;16.5;1.7;958.6;1724.8
22;2009-07-27;14;25.2;19.6;0;973.2;1744.4
22;2009-07-28;14;23;18.2;0.3;986.4;1762.6
22;2009-07-29;9.9;24.1;18.4;0;999.8;1781
22;2009-07-30;16.1;20.7;17.9;4.1;1012.7;1799
22;2009-07-31;13.2;21.4;16.9;0.7;1024.6;1815.8
22;2009-08-01;6.9;22.4;16.4;0;1036;1832.2
22;2009-08-02;15.6;27.2;20.6;0;1051.6;1852.9
22;2009-08-03;16.3;20.3;17.2;0.2;1063.9;1870.1
22;2009-08-04;14.7;21.4;17.5;1.9;1076.4;1887.6
22;2009-08-05;12.3;25.9;19.2;0;1090.6;1906.9
22;2009-08-06;12.1;25.9;19.5;0;1105.1;1926.3
